!!SBtab TableID='ParameterData' TableType='Quantity'										
!QuantityType	!Compound	!Reaction	!Unit	!Median	!Mean	!Std	!Lower	!Upper	!Compound:Identifiers:kegg.compound	!Reaction:Identifiers:kegg.reaction
substrate catalytic rate constant		R_2OBUTtm	1/s	NaN	NaN	NaN	0.01	10000000		R08648
substrate catalytic rate constant		R_GLYt2m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_KARA2im	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_TYRTA	1/s	NaN	NaN	NaN	0.01	10000000		R00734
substrate catalytic rate constant		R_dcmpSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_SACCD2	1/s	18.8	19.115078	3.5142544	0.01	10000000		R00715
substrate catalytic rate constant		R_SUCOAS1m	1/s	NaN	NaN	NaN	0.01	10000000		R00405
substrate catalytic rate constant		R_GLNS	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_succ_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_zymstSYN	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_GND	1/s	NaN	NaN	NaN	0.01	10000000		R01528
substrate catalytic rate constant		R_PHETA1pyr	1/s	NaN	NaN	NaN	0.01	10000000		R00694
substrate catalytic rate constant		R_ICDHym	1/s	NaN	NaN	NaN	0.01	10000000		R00267
substrate catalytic rate constant		R_PRATPP	1/s	NaN	NaN	NaN	0.01	10000000		R04035
substrate catalytic rate constant		R_SULR	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_G3PT	1/s	NaN	NaN	NaN	0.01	10000000		R00841
substrate catalytic rate constant		R_GLCt1	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_EX_so4_e	1/s	NaN	NaN	NaN	0.01	10000000		R00197
substrate catalytic rate constant		R_SUCD2_u6m	1/s	NaN	NaN	NaN	0.01	10000000		
substrate catalytic rate constant		R_GALU	1/s	NaN	NaN	NaN	0.01	10000000		R00289
substrate catalytic rate constant		R_ACSm	1/s	NaN	NaN	NaN	0.01	10000000		R00235
substrate catalytic rate constant		R_AHSERL2	1/s	NaN	NaN	NaN	0.01	10000000		R01287
product catalytic rate constant		R_EX_etoh_e	1/s	875	889.66453	163.56237	1e-09	10000000		R00197
product catalytic rate constant		R_GLYCt	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_dtmpSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_TREH	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_EX_pi_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_ADSK	1/s	18.254667	18.560605	3.4123161	1e-09	10000000		R00509
product catalytic rate constant		R_PRMICIi	1/s	NaN	NaN	NaN	1e-09	10000000		R04640
product catalytic rate constant		R_ALDD2x	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ALDD2y	1/s	23.146667	23.534592	4.32677	1e-09	10000000		R00711
product catalytic rate constant		R_SUCCt2r	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_IPPMIa	1/s	NaN	NaN	NaN	1e-09	10000000		R04001
product catalytic rate constant		R_IPPMIb	1/s	NaN	NaN	NaN	1e-09	10000000		R03968
product catalytic rate constant		R_EX_o2_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_biomass	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PRPPS	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_GHMT2r	1/s	NaN	NaN	NaN	1e-09	10000000		R00945
product catalytic rate constant		R_ANPRT	1/s	NaN	NaN	NaN	1e-09	10000000		R01073
product catalytic rate constant		R_GAPD	1/s	45.242	46.000232	8.4570159	1e-09	10000000		R01061
product catalytic rate constant		R_DHAD2m	1/s	8.3	8.4391036	1.551506	1e-09	10000000		R05070
product catalytic rate constant		R_HSERTA	1/s	46.49	47.269148	8.6903026	1e-09	10000000		R01776
product catalytic rate constant		R_IPMD	1/s	26.200769	26.63988	4.8976686	1e-09	10000000		R04426
product catalytic rate constant		R_SUCOAACTrm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_TKT1	1/s	NaN	NaN	NaN	1e-09	10000000		R01641
product catalytic rate constant		R_TKT2	1/s	NaN	NaN	NaN	1e-09	10000000		R01067
product catalytic rate constant		R_CO2t	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ASADi	1/s	229.78429	233.63535	42.953215	1e-09	10000000		R02291
product catalytic rate constant		R_FBA3	1/s	NaN	NaN	NaN	1e-09	10000000		R01829
product catalytic rate constant		R_PGCD	1/s	13.5	13.726253	2.5235338	1e-09	10000000		R01513
product catalytic rate constant		R_G6PDH2	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_OCBTi	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ICL	1/s	129.25625	131.42252	24.161668	1e-09	10000000		R00479
product catalytic rate constant		R_TYRTApyr	1/s	226.80331	230.60441	42.395986	1e-09	10000000		R00734
product catalytic rate constant		R_SO4ti	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_peSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PPAm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_DHQS	1/s	19	19.31843	3.5516401	1e-09	10000000		R03083
product catalytic rate constant		R_FUM	1/s	265.28	269.72595	49.588373	1e-09	10000000		R01082
product catalytic rate constant		R_HSDyi	1/s	24	24.402227	4.4862823	1e-09	10000000		R01775
product catalytic rate constant		R_ACGKm	1/s	NaN	NaN	NaN	1e-09	10000000		R02649
product catalytic rate constant		R_OMCDC	1/s	NaN	NaN	NaN	1e-09	10000000		R01652
product catalytic rate constant		R_FDH	1/s	4.8166667	4.8973914	0.90037193	1e-09	10000000		R00519
product catalytic rate constant		R_EX_acald_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_NADK	1/s	130.3875	132.57272	24.37313	1e-09	10000000		R00104
product catalytic rate constant		R_H2Ot	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACALDtex	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_SADT	1/s	14.96	15.210722	2.7964493	1e-09	10000000		R00529
product catalytic rate constant		R_DHQTi	1/s	37.8	38.433508	7.0658946	1e-09	10000000		R03084
product catalytic rate constant		R_OAAt2m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PFK_3	1/s	NaN	NaN	NaN	1e-09	10000000		R01843
product catalytic rate constant		R_ADK1	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_VALTA	1/s	212	215.55301	39.628827	1e-09	10000000		R01214
product catalytic rate constant		R_BPNT	1/s	7.17	7.2901654	1.3402768	1e-09	10000000		R00188
product catalytic rate constant		R_ampSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PHETA1	1/s	294.9909	299.93479	55.142185	1e-09	10000000		R00694
product catalytic rate constant		R_ORNt3m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_CYOOm	1/s	5.77	5.8667021	1.078577	1e-09	10000000		R00081
product catalytic rate constant		R_IGPS	1/s	2.429	2.4697087	0.45404915	1e-09	10000000		R03508
product catalytic rate constant		R_ATPS3m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PDHm	1/s	118.8714	120.86362	22.220444	1e-09	10000000		R00209
product catalytic rate constant		R_RPE	1/s	2317.5345	2356.3751	433.21308	1e-09	10000000		R01529
product catalytic rate constant		R_THRS	1/s	7.3	7.4223441	1.3645775	1e-09	10000000		R01466
product catalytic rate constant		R_ETOHtm	1/s	29.263187	29.753622	5.4701215	1e-09	10000000		R00754
product catalytic rate constant		R_P5CR	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_RPI	1/s	7465.5	7590.6178	1395.5142	1e-09	10000000		R01056
product catalytic rate constant		R_THRA	1/s	NaN	NaN	NaN	1e-09	10000000		R00751
product catalytic rate constant		R_ACS	1/s	20.266667	20.606325	3.7884161	1e-09	10000000		R00235
product catalytic rate constant		R_NADHKm	1/s	NaN	NaN	NaN	1e-09	10000000		R00105
product catalytic rate constant		R_IPPS	1/s	NaN	NaN	NaN	1e-09	10000000		R01213
product catalytic rate constant		R_dgmpSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_CITtcm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_CSc	1/s	635.914	646.57158	118.8704	1e-09	10000000		R00351
product catalytic rate constant		R_ILETA	1/s	253	257.24014	47.292892	1e-09	10000000		R02199
product catalytic rate constant		R_PGM	1/s	73.133333	74.359009	13.670699	1e-09	10000000		R01518
product catalytic rate constant		R_PGL	1/s	NaN	NaN	NaN	1e-09	10000000		R02035
product catalytic rate constant		R_PGK	1/s	507.58333	516.09016	94.881755	1e-09	10000000		R01512
product catalytic rate constant		R_eleak	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PGI	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_GLNt2m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ADK1m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ORNTACim	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PC	1/s	36.0634	36.667803	6.7412747	1e-09	10000000		R00344
product catalytic rate constant		R_SACCD1	1/s	NaN	NaN	NaN	1e-09	10000000		R02315
product catalytic rate constant		R_TRPS1	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACt2r	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ALATA_L	1/s	17.1	17.386587	3.1964761	1e-09	10000000		R00258
product catalytic rate constant		R_ATPS	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ATPM	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACOTAim	1/s	1.55	1.5759772	0.28973906	1e-09	10000000		R02283
product catalytic rate constant		R_3MOPtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_pcSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PAPSR	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_FBP	1/s	17.75625	18.053835	3.3191479	1e-09	10000000		R00762
product catalytic rate constant		R_ACHBSm	1/s	NaN	NaN	NaN	1e-09	10000000		R08648
product catalytic rate constant		R_eleakm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ASPKi	1/s	60.346667	61.358045	11.280508	1e-09	10000000		R00480
product catalytic rate constant		R_cmpSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_GLUDym	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_IGPDH	1/s	NaN	NaN	NaN	1e-09	10000000		R03457
product catalytic rate constant		R_CO2tm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_OXAGm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_G3PDm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_13GS	1/s	0.717	0.72901654	0.13402768	1e-09	10000000		R03118
product catalytic rate constant		R_HCITS	1/s	0.92133333	0.93677439	0.17222339	1e-09	10000000		R00271
product catalytic rate constant		R_DHAD1m	1/s	NaN	NaN	NaN	1e-09	10000000		R04441
product catalytic rate constant		R_HCO3Em	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_FBA	1/s	NaN	NaN	NaN	1e-09	10000000		R01070
product catalytic rate constant		R_SHKK	1/s	35	35.586581	6.542495	1e-09	10000000		R02412
product catalytic rate constant		R_THRD_Lm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_SHK3D	1/s	4456.206	4530.8896	832.99157	1e-09	10000000		R02413
product catalytic rate constant		R_GAAtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_triglycSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_MALtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_IG3PS	1/s	NaN	NaN	NaN	1e-09	10000000		R04558
product catalytic rate constant		R_TRE6PP	1/s	9.31	9.4660306	1.7403037	1e-09	10000000		R02778
product catalytic rate constant		R_ETOHt	1/s	NaN	NaN	NaN	1e-09	10000000		R00754
product catalytic rate constant		R_GLUDy	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_FUMm	1/s	NaN	NaN	NaN	1e-09	10000000		R01082
product catalytic rate constant		R_HCITtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_HCO3E	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_SUCCtm	1/s	36.975	37.594681	6.9116786	1e-09	10000000		R00405
product catalytic rate constant		R_H2Otm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PYRt2m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ptd1inoSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_EX_glyc_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_HISTD	1/s	18.05	18.352508	3.3740581	1e-09	10000000		R01158
product catalytic rate constant		R_PRAMPC	1/s	8.15	8.2865896	1.5234667	1e-09	10000000		R04037
product catalytic rate constant		R_ALCD2x	1/s	NaN	NaN	NaN	1e-09	10000000		R00754
product catalytic rate constant		R_CSm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_G5SADr	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_umpSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ASPTAm	1/s	195.6	198.87815	36.563201	1e-09	10000000		R00355
product catalytic rate constant		R_GLXtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PPND2	1/s	NaN	NaN	NaN	1e-09	10000000		R01730
product catalytic rate constant		R_MCITDm	1/s	NaN	NaN	NaN	1e-09	10000000		R03444
product catalytic rate constant		R_GLUDxi	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_CITtam	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_GLUt2m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_CBPS	1/s	577.91556	587.60111	108.02885	1e-09	10000000		R00575
product catalytic rate constant		R_GLUSxm	1/s	NaN	NaN	NaN	1e-09	10000000		R00093
product catalytic rate constant		R_PYRDC	1/s	126.52857	128.64912	23.651787	1e-09	10000000		R00224
product catalytic rate constant		R_ICDHxm	1/s	42.24	42.94792	7.8958568	1e-09	10000000		R00709
product catalytic rate constant		R_3MOBtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_FTHFL	1/s	6.08	6.1818975	1.1365248	1e-09	10000000		R00943
product catalytic rate constant		R_CYOR_u6m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ALCD2y	1/s	NaN	NaN	NaN	1e-09	10000000		R00711
product catalytic rate constant		R_paSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_psSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_EX_pyr_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_PSERT	1/s	NaN	NaN	NaN	1e-09	10000000		R04173
product catalytic rate constant		R_EX_h_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_G5SD	1/s	NaN	NaN	NaN	1e-09	10000000		R03313
product catalytic rate constant		R_GLYK	1/s	1670	1697.9883	312.17047	1e-09	10000000		R00847
product catalytic rate constant		R_ANS	1/s	96.01375	97.622889	17.947699	1e-09	10000000		R00986
product catalytic rate constant		R_LEUTA	1/s	251.66667	255.88447	47.043654	1e-09	10000000		R01090
product catalytic rate constant		R_HSTPT	1/s	0.613	0.62327355	0.11458713	1e-09	10000000		R03243
product catalytic rate constant		R_NADHK	1/s	NaN	NaN	NaN	1e-09	10000000		R00105
product catalytic rate constant		R_O2t	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ALCD2m	1/s	NaN	NaN	NaN	1e-09	10000000		R00754
product catalytic rate constant		R_O2tm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_TALA	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_HISTP	1/s	853.64333	867.94994	159.57021	1e-09	10000000		R03013
product catalytic rate constant		R_H2St	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_EX_glc_D_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_h_exportm	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_EX_co2_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_h_exportc	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_PSCVTi	1/s	20.542869	20.887156	3.8400461	1e-09	10000000		R03460
product catalytic rate constant		R_GLU5K	1/s	NaN	NaN	NaN	1e-09	10000000		R00239
product catalytic rate constant		R_2OXOADPtim	1/s	NaN	NaN	NaN	1e-09	10000000		R01939
product catalytic rate constant		R_AGPRim	1/s	NaN	NaN	NaN	1e-09	10000000		R03443
product catalytic rate constant		R_ACONT	1/s	NaN	NaN	NaN	1e-09	10000000		R01324
product catalytic rate constant		R_HEX1	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_EX_ac_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_PPNDH	1/s	388.906	395.42386	72.697587	1e-09	10000000		R01373
product catalytic rate constant		R_GLCP	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_NADKm	1/s	NaN	NaN	NaN	1e-09	10000000		R00104
product catalytic rate constant		R_PFK	1/s	104.8	106.55639	19.590099	1e-09	10000000		R00756
product catalytic rate constant		R_HICITDm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_dampSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_EX_h2o_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_NH4t	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ergstSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_SBP	1/s	NaN	NaN	NaN	1e-09	10000000		R01845
product catalytic rate constant		R_EX_h2s_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_AGTm	1/s	69.571429	70.737409	13.004878	1e-09	10000000		R00369
product catalytic rate constant		R_ME1m	1/s	191.32	194.52642	35.763147	1e-09	10000000		R00214
product catalytic rate constant		R_ALDD2xm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_HACNHm	1/s	NaN	NaN	NaN	1e-09	10000000		R04371
product catalytic rate constant		R_ACONTm	1/s	NaN	NaN	NaN	1e-09	10000000		R01324
product catalytic rate constant		R_DDPA	1/s	29.522548	30.01733	5.5186034	1e-09	10000000		R01826
product catalytic rate constant		R_SUCFUMtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ALAt2m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACLSm	1/s	NaN	NaN	NaN	1e-09	10000000		R00006
product catalytic rate constant		R_ICDHy	1/s	37.522556	38.151414	7.0140323	1e-09	10000000		R00267
product catalytic rate constant		R_NADH2_u6cm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_TREt2	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_UMPK	1/s	103.35143	105.08354	19.31932	1e-09	10000000		R00158
product catalytic rate constant		R_mannanSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_AASAD1	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ACOAHm	1/s	NaN	NaN	NaN	1e-09	10000000		R00227
product catalytic rate constant		R_PSP_L	1/s	NaN	NaN	NaN	1e-09	10000000		R00582
product catalytic rate constant		R_HSK	1/s	33.1	33.654738	6.187331	1e-09	10000000		R01771
product catalytic rate constant		R_GLCS2	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_MTHFR3	1/s	NaN	NaN	NaN	1e-09	10000000		R01224
product catalytic rate constant		R_EX_tre_e	1/s	NaN	NaN	NaN	1e-09	10000000		R00197
product catalytic rate constant		R_aicarSYN	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_AKGDam	1/s	NaN	NaN	NaN	1e-09	10000000		R01197
product catalytic rate constant		R_TPI	1/s	9000	9150.8352	1682.3559	1e-09	10000000		R01015
product catalytic rate constant		R_ARGSSr	1/s	NaN	NaN	NaN	1e-09	10000000		R01954
product catalytic rate constant		R_PYRt2	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_NH4tm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_CITttm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_gmpSYN	1/s	0.43	0.43720657	0.080379224	1e-09	10000000		R01231
product catalytic rate constant		R_CYSTGL	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ASPTA	1/s	NaN	NaN	NaN	1e-09	10000000		R00355
product catalytic rate constant		R_CHORM	1/s	19337.462	19661.547	3614.7213	1e-09	10000000		R01715
product catalytic rate constant		R_CYSTS	1/s	13.565	13.792342	2.5356841	1e-09	10000000		R01290
product catalytic rate constant		R_ALDD2ym	1/s	NaN	NaN	NaN	1e-09	10000000		R00711
product catalytic rate constant		R_MTHFD	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_MTHFC	1/s	NaN	NaN	NaN	1e-09	10000000		R01655
product catalytic rate constant		R_NDPK2	1/s	NaN	NaN	NaN	1e-09	10000000		R00156
product catalytic rate constant		R_ACALDtm	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_PPCK	1/s	NaN	NaN	NaN	1e-09	10000000		R00341
product catalytic rate constant		R_G3PD1ir	1/s	NaN	NaN	NaN	1e-09	10000000		R00842
product catalytic rate constant		R_EX_nh4_e	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ASNS1	1/s	3.011	3.0614627	0.5628415	1e-09	10000000		R00578
product catalytic rate constant		R_ARGSL	1/s	NaN	NaN	NaN	1e-09	10000000		R01086
product catalytic rate constant		R_THRt2m	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_ATPtm_H	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_TRE6PS	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_MALS	1/s	NaN	NaN	NaN	1e-09	10000000		R00472
product catalytic rate constant		R_MDH	1/s	881.92357	896.70414	164.85659	1e-09	10000000		R00342
product catalytic rate constant		R_KARA1im	1/s	NaN	NaN	NaN	1e-09	10000000		
product catalytic rate constant		R_METS	1/s	13	13.217873	2.4300696	1e-09	10000000		R00946
product catalytic rate constant		R_MDHm	1/s	NaN	NaN	NaN	1e-09	10000000		R00342
product catalytic rate constant		R_PYK	1/s	NaN	NaN	NaN	1e-09	10000000		R00200
